name,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree,bug
org.apache.tools.ant.taskdefs.optional.ssh.SSHExec,7,3,42,7.142857075,4,57.1428566,27.04565048,67.45435333,19.5,0.928571403,6,14.28571415,0.217554859,6.42E-05,1,7,8,1
org.apache.tools.ant.taskdefs.optional.ssh.SSHUserInfo,3,2,6,33.33333206,1,33.33333206,0.732127488,68,2,0.666666687,0,0,0,0,3,0,3,0
org.apache.tools.ant.taskdefs.optional.ssh.Scp,12,11,132,8.333333015,3,25,27.51938057,59.16666794,60.5,0.916666687,0,0,0.238644068,0,0,12,12,1
org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessage,3,1,6,16.66666603,2,66.66666412,0.645994842,75,2.5,0.833333313,2,33.33333206,0.12378902,6.43E-05,2,1,3,1
org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessageBySftp,2,1,2,50,1,50,0.559862196,86.66666412,0.5,0.5,0,0,0.110437281,0,1,1,2,1
org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessage,4,3,12,25,2,50,0.645994842,62.5,4.5,0.75,2,16.66666603,0.1241033,6.43E-05,2,2,4,1
org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessageBySftp,3,3,6,50,1,33.33333206,0.559862196,68.42105103,1.5,0.5,0,0,0.110721123,0,1,2,3,0
org.apache.tools.ant.taskdefs.optional.unix.AbstractAccessTask,8,12,56,21.4285717,1,12.5,24.5908699,63.23366547,22,0.785714269,8,14.28571415,0.22875817,5.58E-05,2,6,8,1
org.apache.tools.ant.taskdefs.optional.unix.Chgrp,4,3,12,25,2,50,23.6003437,69.36708832,4.5,0.75,0,0,0.209441129,0,0,4,4,0
org.apache.tools.ant.taskdefs.optional.unix.Chown,4,3,12,25,2,50,23.6003437,69.36708832,4.5,0.75,0,0,0.209441129,0,0,4,4,0
org.apache.tools.ant.taskdefs.optional.unix.Symlink,13,27,156,17.30769157,1,7.692307472,29.15590096,39.04267502,64.5,0.826923072,0,0,0.256267409,0,0,13,13,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,20,49,380,12.89473724,2,10,28.94056892,40.23952103,165.5,0.871052623,64,16.84210587,0.23657289,0.000207007,8,12,20,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSADD,6,9,30,30,1,16.66666603,24.50473785,56.95695877,10.5,0.699999988,0,0,0.208426966,0,0,6,6,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKIN,6,9,30,30,1,16.66666603,24.50473785,56.95695877,10.5,0.699999988,0,0,0.208426966,0,0,6,6,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKOUT,8,11,56,19.6428566,1,12.5,24.50473785,56.50446701,22.5,0.803571403,0,0,0.208778841,0,0,8,8,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCP,5,7,20,35,1,20,23.85874176,62.74065781,6.5,0.649999976,0,0,0.200215866,0,0,5,5,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCREATE,5,7,20,35,1,20,23.85874176,62.74065781,6.5,0.649999976,0,0,0.200215866,0,0,5,5,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSConstants,1,0,0,0,1,100,0.861326456,100,0,0,0,0,0,0,1,0,1,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSGET,8,11,56,19.6428566,1,12.5,24.50473785,56.50446701,22.5,0.803571403,0,0,0.208778841,0,0,8,8,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSHISTORY,6,7,30,23.33333397,2,33.33333206,23.90180969,62.71186447,11.5,0.766666651,0,0,0.200755532,0,0,6,6,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSLABEL,5,7,20,35,1,20,23.85874176,62.74065781,6.5,0.649999976,0,0,0.200215866,0,0,5,5,0
org.apache.tools.ant.taskdefs.optional.windows.Attrib,6,5,30,16.66666603,2,33.33333206,24.54780388,62.98342514,12.5,0.833333313,0,0,0.229166667,0,0,6,6,1
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,12,27,132,20.45454597,1,8.333333015,19.50904465,58.22621918,52.5,0.795454562,15,11.36363602,0.2283508,3.66E-05,5,8,13,1
org.apache.tools.ant.taskdefs.rmic.ForkingSunRmic,12,25,132,18.939394,1,8.333333015,28.38070679,47.47838593,53.5,0.810606062,24,18.18181801,0.235628913,0.000111968,2,10,12,0
org.apache.tools.ant.taskdefs.rmic.KaffeRmic,9,17,72,23.61111069,1,11.11111069,24.89233398,57.74225616,27.5,0.763888896,12.5,17.36111069,0.229490022,7.72E-05,1,8,9,0
org.apache.tools.ant.taskdefs.rmic.RmicAdapter,6,9,30,30,1,16.66666603,24.67700195,77.85326385,10.5,0.699999988,3.333333254,11.11111069,0.207103552,4.04E-06,3,4,7,0
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,10,18,90,20,1,10,24.80620193,70.32967377,36,0.800000012,36,40,0.21285347,9.75E-05,1,9,10,0
org.apache.tools.ant.taskdefs.rmic.SunRmic,8,13,56,23.2142849,1,12.5,25.06459999,56.3953476,21.5,0.767857134,8.333333015,14.88095284,0.210579858,6.19E-06,1,7,8,1
org.apache.tools.ant.taskdefs.rmic.WLRmic,9,21,72,29.16666603,1,11.11111069,27.82084465,47.29136276,25.5,0.708333313,8.5,11.80555534,0.23,1.25E-05,1,8,9,1
org.apache.tools.ant.taskdefs.rmic.XNewRmic,3,2,6,33.33333206,1,33.33333206,3.875968933,87.37863922,2,0.666666687,0.5,8.333333015,0.191489362,2.63E-07,1,2,3,0
org.apache.tools.ant.types.AbstractFileSet,39,102,1482,6.882591248,1,2.56410265,28.81136894,43.58306122,690,0.931174099,245.5,16.56545258,0.266040689,0.007650074,10,29,39,1
org.apache.tools.ant.types.AntFilterReader,8,20,56,35.7142868,1,12.5,27.95004272,53.68072891,18,0.642857134,2.166666746,3.869047642,0.226214238,6.35E-06,2,6,8,0
org.apache.tools.ant.types.ArchiveFileSet,15,57,210,27.1428566,1,6.666666508,30.0602932,48.03853989,76.5,0.728571415,6.5,3.095238209,0.245689655,1.60E-06,4,11,15,1
org.apache.tools.ant.types.ArchiveScanner,9,14,72,19.44444466,1,11.11111069,7.192075729,62.54681778,29,0.805555582,10.5,14.58333302,0.18777533,1.37E-05,5,4,9,1
org.apache.tools.ant.types.Assertions,11,23,110,20.90909004,1,9.090909004,28.03617477,53.66859055,43.5,0.790909111,13,11.81818199,0.223815461,4.61E-05,3,9,12,0
org.apache.tools.ant.types.Commandline,81,248,6480,3.827160597,1,1.234567881,26.83031845,38.79203033,3116,0.961728394,191.25,2.951388836,0.185907859,7.92E-05,78,5,83,1
org.apache.tools.ant.types.CommandlineJava,21,82,420,19.52380943,1,4.761904716,28.55297089,44.73684311,169,0.804761887,48.41666794,11.52777767,0.23587385,0.000119025,11,11,22,0
org.apache.tools.ant.types.Comparison,9,6,72,8.333333015,3,33.33333206,26.57192039,93.76899719,33,0.916666687,11,15.27777767,0.140206186,0.000138407,7,2,9,0
org.apache.tools.ant.types.DTDLocation,3,1,6,16.66666603,2,66.66666412,1.550387621,92.30769348,2.5,0.833333313,1,16.66666603,1,2.41E-06,2,1,3,0
org.apache.tools.ant.types.DataType,38,103,1406,7.325747013,3,7.894736767,32.08441162,43.69501495,651.5,0.926742554,118.1666641,8.404457092,0.218931101,0.001923264,32,6,38,0
org.apache.tools.ant.types.Description,8,24,56,42.8571434,1,12.5,20.06890678,61.96808624,16,0.571428597,15.75,28.125,0.243553009,0.00779159,1,8,9,0
org.apache.tools.ant.types.DirSet,9,16,72,22.22222137,2,22.22222137,20.28423691,61.81102371,28,0.777777791,13,18.05555534,0.243204578,0.003684368,4,5,9,0
org.apache.tools.ant.types.EnumeratedAttribute,69,5,4692,0.106564365,64,92.75362396,26.70112038,85.75380707,2343.5,0.998934329,63,1.342710972,0.139745171,0.003909773,68,1,69,0
org.apache.tools.ant.types.Environment,8,16,56,28.5714283,1,12.5,24.20327377,81.56748962,20,0.714285731,0,0,0.166910688,0,6,2,8,0
org.apache.tools.ant.types.FileList,13,31,156,19.87179565,3,23.07692337,28.98363495,50.71590042,62.5,0.801282048,24.5,15.70512867,0.216422661,0.000205921,6,7,13,0
org.apache.tools.ant.types.FileSet,67,179,4422,4.047942162,1,1.49253726,27.43324661,39.93730545,2121.5,0.959520578,175.3333282,3.965023279,0.243204578,0.004497262,62,5,67,0
org.apache.tools.ant.types.FilterChain,35,75,1190,6.302521229,1,2.857142925,29.02670097,51.9660759,557.5,0.936974764,203.5,17.10083961,0.247994165,0.005815901,9,26,35,0
org.apache.tools.ant.types.FilterSet,12,24,132,18.18181801,3,25,28.16537476,55.47073746,54,0.818181813,36.5,27.65151596,0.226364847,0.000519164,7,7,14,1
org.apache.tools.ant.types.FilterSetCollection,9,23,72,31.94444466,1,11.11111069,20.24117088,71.86544037,24.5,0.680555582,2,2.777777672,0.184782609,5.38E-05,8,1,9,0
org.apache.tools.ant.types.LogLevel,3,0,6,0,3,100,3.143841505,100,3,1,2,33.33333206,0.122927181,0.000126731,2,1,3,0
org.apache.tools.ant.types.Mapper,25,70,600,11.66666698,1,4,29.32816505,46.01351166,265,0.883333325,101,16.83333397,0.230508475,0.000796739,16,10,26,0
org.apache.tools.ant.types.Parameter,24,21,552,3.804347754,3,12.5,3.445305824,34.48275757,265.5,0.961956501,0,0,0,0,24,0,24,0
org.apache.tools.ant.types.Parameterizable,4,2,12,16.66666603,2,50,1.808785558,70,5,0.833333313,1,8.333333015,1,1.86E-07,3,1,4,0
org.apache.tools.ant.types.Path,116,514,13340,3.853073359,1,0.862068951,35.57278061,28.36538506,6413,0.961469293,961.7000122,7.209145546,0.247813411,0.009289893,105,13,118,1
org.apache.tools.ant.types.PatternSet,15,42,210,20,1,6.666666508,28.59603882,52.40726089,84,0.800000012,18.5,8.809523582,0.216147489,6.59E-06,11,5,16,0
org.apache.tools.ant.types.Permissions,9,9,72,12.5,2,22.22222137,24.50473785,85.17964172,31.5,0.875,17,23.61111069,0.141162029,0.000184252,6,4,10,0
org.apache.tools.ant.types.PropertySet,21,45,420,10.71428585,1,4.761904716,29.75882912,51.37546539,187.5,0.892857134,94.5,22.5,0.224082421,0.000221554,9,13,22,0
org.apache.tools.ant.types.Quantifier,9,12,72,16.66666603,2,22.22222137,26.18432426,95.14866638,30,0.833333313,7,9.722222328,0.142213115,1.21E-06,1,8,9,0
org.apache.tools.ant.types.RedirectorElement,13,37,156,23.71794891,1,7.692307472,29.11283302,53.77883911,59.5,0.762820542,20.25,12.98076916,0.253181514,0.00038643,5,8,13,0
org.apache.tools.ant.types.Reference,64,233,4032,5.77876997,1,1.5625,33.46253204,36.8770752,1899.5,0.942212284,22.25,0.551835299,0.214511041,0.000545163,62,2,64,0
org.apache.tools.ant.types.RegularExpression,10,15,90,16.66666603,1,10,17.22652817,81.1359024,37.5,0.833333313,12,13.33333302,0.218228498,0.000326653,6,4,10,0
org.apache.tools.ant.types.Resource,90,329,8010,4.107365608,2,2.222222328,33.50559998,35.02926636,3840.5,0.95892632,573.8666382,7.164377689,0.180754918,0.001271774,86,5,91,0
org.apache.tools.ant.types.ResourceCollection,70,157,4830,3.250517607,3,4.285714149,17.52799225,36.46953583,2336.5,0.967494845,0,0,0,0,70,0,70,0
org.apache.tools.ant.types.ResourceFactory,9,23,72,31.94444466,1,11.11111069,19.72437477,69.0799408,24.5,0.680555582,0,0,0.153291253,0,8,1,9,0
org.apache.tools.ant.types.ResourceLocation,6,7,30,23.33333397,1,16.66666603,1.894918203,56.41025543,11.5,0.766666651,0,0,0,0,6,0,6,0
org.apache.tools.ant.types.Substitution,5,4,20,20,1,20,16.75279999,87.61260986,8,0.800000012,3,15,0.215326156,1.05E-06,3,2,5,1
org.apache.tools.ant.types.TarFileSet,10,24,90,26.66666603,1,10,27.9069767,56.59388733,33,0.733333349,6.666666508,7.407407284,0.246835443,4.54E-06,2,8,10,0
org.apache.tools.ant.types.TarScanner,7,9,42,21.4285717,1,14.28571415,25.02153397,87.36842346,16.5,0.785714269,3.5,8.333333015,0.170160897,1.48E-06,1,6,7,0
org.apache.tools.ant.types.TimeComparison,8,11,56,19.6428566,1,12.5,28.12230873,78.76959991,22.5,0.803571403,11.83333302,21.13095284,0.193511668,9.76E-05,5,3,8,0
org.apache.tools.ant.types.XMLCatalog,28,106,756,14.02116394,1,3.571428537,33.11800003,42.96089554,325,0.859788358,91.66666412,12.1252203,0.276377953,0.000297143,7,23,30,0
org.apache.tools.ant.types.ZipFileSet,12,31,132,23.48484802,1,8.333333015,28.20844078,55.22765732,50.5,0.765151501,14.33333302,10.85858631,0.247922438,3.36E-05,4,8,12,0
org.apache.tools.ant.types.ZipScanner,9,19,72,26.38888931,1,11.11111069,25.71059418,78.86393738,26.5,0.736111104,5.5,7.638888836,0.192536506,4.32E-06,2,7,9,1
org.apache.tools.ant.types.mappers.FilterMapper,7,11,42,26.19047546,2,28.5714283,28.68217087,57.61245728,15.5,0.738095224,0,0,0.247280638,0,0,7,7,0
org.apache.tools.ant.types.optional.AbstractScriptComponent,8,14,56,25,2,25,18.73385048,65.90908813,21,0.75,10,17.8571434,0.227272727,9.23E-05,2,6,8,1
org.apache.tools.ant.types.optional.ScriptCondition,3,1,6,16.66666603,2,66.66666412,23.29887962,93.43695831,2.5,0.833333313,0,0,0.186422414,0,0,3,3,0
org.apache.tools.ant.types.optional.ScriptFilter,8,18,56,32.1428566,1,12.5,27.82084465,53.78850937,19,0.678571403,0,0,0.23925104,0,0,8,8,1
org.apache.tools.ant.types.optional.ScriptMapper,3,1,6,16.66666603,2,66.66666412,2.368647814,91.66666412,2.5,0.833333313,0,0,0.193296089,0,0,3,3,0
org.apache.tools.ant.types.optional.ScriptSelector,8,18,56,32.1428566,1,12.5,27.56244659,53.37781525,19,0.678571403,0,0,0.228325612,0,0,8,8,0
org.apache.tools.ant.types.optional.depend.ClassfileSet,6,7,30,23.33333397,2,33.33333206,17.82945824,73.53463745,11.5,0.766666651,0,0,0.244839858,0,0,6,6,0
org.apache.tools.ant.types.optional.depend.DependScanner,6,8,30,26.66666603,1,16.66666603,27.26098251,56.92446136,11,0.733333349,1.833333373,6.111111164,0.227393617,9.86E-07,1,5,6,0
org.apache.tools.ant.types.resolver.ApacheCatalog,1,0,0,0,1,100,0.172265291,100,0,0,0,0,0.179096905,0,1,1,2,0
org.apache.tools.ant.types.resolver.ApacheCatalogResolver,4,2,12,16.66666603,2,50,23.72954369,96.66666412,5,0.833333313,3,25,0.218035825,6.53E-05,1,4,5,0
org.apache.tools.ant.types.resources.ArchiveResource,9,23,72,31.94444466,1,11.11111069,26.61498642,70.38724518,24.5,0.680555582,2.666666746,3.703703642,0.185628743,3.53E-07,4,5,9,0
org.apache.tools.ant.types.resources.BCFileSet,5,6,20,30,1,20,17.7863903,73.09734344,7,0.699999988,0,0,0.243571429,0,0,5,5,0
org.apache.tools.ant.types.resources.BZip2Resource,4,1,12,8.333333015,3,75,3.574504852,93.25843048,5.5,0.916666687,0,0,0.165242165,0,0,4,4,0
org.apache.tools.ant.types.resources.BaseResourceCollectionContainer,10,17,90,18.88888931,1,10,28.07924271,58.89792252,36.5,0.811111093,13,14.44444466,0.216422661,0.00023616,4,6,10,1
org.apache.tools.ant.types.resources.BaseResourceCollectionWrapper,12,29,132,21.96969604,1,8.333333015,28.25150681,58.31111145,51.5,0.780303001,18,13.63636398,0.216975112,0.000170256,5,7,12,1
org.apache.tools.ant.types.resources.CompressedResource,7,8,42,19.04761887,1,14.28571415,26.7441864,68.09210205,17,0.809523821,8,19.04761887,0.194301994,0.000126174,2,5,7,0
org.apache.tools.ant.types.resources.Difference,3,2,6,33.33333206,1,33.33333206,24.11713982,91.05690765,2,0.666666687,0,0,0.178721174,0,0,3,3,0
org.apache.tools.ant.types.resources.FailFast,5,3,20,15,2,40,1.550387621,58.06451797,8.5,0.850000024,0,0,0,0,5,0,5,0
org.apache.tools.ant.types.resources.FileResource,45,161,1980,8.131313324,2,4.444444656,33.67786407,40.35087585,909.5,0.918686867,81.80952454,4.131793976,0.225763612,0.000696778,41,6,47,1
org.apache.tools.ant.types.resources.FileResourceIterator,9,2,72,2.777777672,7,77.77777863,4.823428154,65.49707794,35,0.972222209,7,9.722222328,0.184581976,6.38E-05,8,1,9,0
org.apache.tools.ant.types.resources.Files,10,14,90,15.55555534,3,30,28.29457283,54.65890121,38,0.844444454,0,0,0.244810308,0,0,10,10,1
org.apache.tools.ant.types.resources.First,3,2,6,33.33333206,1,33.33333206,24.11713982,90.76174927,2,0.666666687,0,0,0.179096639,0,0,3,3,0
org.apache.tools.ant.types.resources.GZipResource,2,1,2,50,1,50,3.143841505,94.80519104,0.5,0.5,0,0,0.163167939,0,0,2,2,0
org.apache.tools.ant.types.resources.ImmutableResourceException,2,0,2,0,2,100,0.516795874,85.7142868,1,1,0,0,0,0,2,0,2,0
org.apache.tools.ant.types.resources.Intersect,3,2,6,33.33333206,1,33.33333206,24.11713982,91.05690765,2,0.666666687,0,0,0.178721174,0,0,3,3,0
org.apache.tools.ant.types.resources.JavaResource,8,26,56,46.42856979,1,12.5,29.15590096,48.46098709,15,0.535714269,0.5,0.892857134,0.238294899,5.37E-07,1,7,8,1
org.apache.tools.ant.types.resources.PropertyResource,6,3,30,10,3,50,18.69078445,90.6054306,13.5,0.899999976,3.5,11.66666698,0.216624685,5.25E-05,1,5,6,0
org.apache.tools.ant.types.resources.Resources,16,27,240,11.25,3,18.75,29.62962914,57.33333206,106.5,0.887499988,62,25.83333397,0.218368658,0.00094752,10,8,18,0
org.apache.tools.ant.types.resources.Restrict,13,26,156,16.66666603,1,7.692307472,25.71059418,75,65,0.833333313,28.5,18.26922989,0.180658874,0.000494395,7,7,14,0
org.apache.tools.ant.types.resources.Sort,11,19,110,17.27272797,2,18.18181801,28.68217087,59.73094177,45.5,0.827272713,11,10,0.219620253,8.43E-05,2,9,11,1
org.apache.tools.ant.types.resources.StringResource,8,11,56,19.6428566,3,37.5,28.63910484,60.01805115,22.5,0.803571403,11,19.6428566,0.216677195,6.48E-05,3,6,9,0
org.apache.tools.ant.types.resources.TarResource,8,15,56,26.7857151,1,12.5,26.22739029,73.72881317,20.5,0.732142866,3,5.357142925,0.196489241,2.54E-05,2,6,8,0
org.apache.tools.ant.types.resources.Tokens,10,16,90,17.77777863,1,10,28.42377281,58.40707779,37,0.822222233,0,0,0.219745223,0,0,10,10,0
org.apache.tools.ant.types.resources.Touchable,4,6,12,50,1,25,8.311800003,80.08298492,3,0.5,0,0,0,0,4,0,4,0
org.apache.tools.ant.types.resources.URLResource,6,11,30,36.66666794,1,16.66666603,27.13178253,70.78651428,9.5,0.633333325,1,3.333333254,0.194191344,1.92E-07,2,4,6,0
org.apache.tools.ant.types.resources.Union,16,29,240,12.08333302,1,6.25,11.80017185,54.69062042,105.5,0.879166663,16.33333397,6.805555344,0.178759201,0.000227241,13,3,16,0
org.apache.tools.ant.types.resources.ZipResource,10,19,90,21.11111069,1,10,26.18432426,71.52941132,35.5,0.788888872,9.333333015,10.37036991,0.190322581,3.31E-06,2,9,11,0
org.apache.tools.ant.types.resources.comparators.Content,4,3,12,25,1,25,25.02153397,86.20178223,4.5,0.75,0,0,0.202247191,0,0,4,4,0
org.apache.tools.ant.types.resources.comparators.Date,3,3,6,50,1,33.33333206,4.521963596,78.3582077,1.5,0.5,0,0,0.153846154,0,1,2,3,1
org.apache.tools.ant.types.resources.comparators.DelegatedResourceComparator,7,17,42,40.47618866,1,14.28571415,28.55297089,61.21883774,12.5,0.59523809,0.333333343,0.793650806,0.216318786,1.24E-07,2,5,7,0
org.apache.tools.ant.types.resources.comparators.Exists,2,1,2,50,1,50,4.091300488,87.96295929,0.5,0.5,0,0,0.153846154,0,0,2,2,0
org.apache.tools.ant.types.resources.comparators.FileSystem,5,7,20,35,1,20,10.03445339,68.52941132,6.5,0.649999976,0.833333313,4.166666508,0.194318182,9.70E-08,1,4,5,1
org.apache.tools.ant.types.resources.comparators.Name,2,1,2,50,1,50,4.091300488,87.96295929,0.5,0.5,0,0,0.153846154,0,0,2,2,0
org.apache.tools.ant.types.resources.comparators.ResourceComparator,18,30,306,9.8039217,1,5.555555344,6.718346119,59.09090805,138,0.90196079,10.33333302,3.376906395,0.180614407,0.000137074,16,2,18,0
org.apache.tools.ant.types.resources.comparators.Reverse,5,8,20,40,1,20,25.45219612,83.35684204,6,0.600000024,0.5,2.5,0.159217877,3.37E-08,2,3,5,0
org.apache.tools.ant.types.resources.comparators.Size,2,1,2,50,1,50,4.091300488,87.96295929,0.5,0.5,0,0,0.153846154,0,0,2,2,0
org.apache.tools.ant.types.resources.comparators.Type,2,1,2,50,1,50,4.091300488,87.96295929,0.5,0.5,0,0,0.153846154,0,0,2,2,0
org.apache.tools.ant.types.resources.selectors.And,4,4,12,33.33333206,1,25,4.478897572,66.66666412,4,0.666666687,1,8.333333015,0.178665265,5.43E-05,1,3,4,0
org.apache.tools.ant.types.resources.selectors.Compare,11,19,110,17.27272797,1,9.090909004,29.32816505,56.84474182,45.5,0.827272713,0,0,0.221799747,0,0,11,11,0
org.apache.tools.ant.types.resources.selectors.Date,7,15,42,35.7142868,1,14.28571415,26.22739029,70.56778717,13.5,0.642857134,1.25,2.976190567,0.194508009,5.30E-06,2,5,7,0
org.apache.tools.ant.types.resources.selectors.Exists,6,9,30,30,1,16.66666603,6.029284954,58.57740402,10.5,0.699999988,0.5,1.666666627,0.153776572,3.37E-08,4,2,6,0
org.apache.tools.ant.types.resources.selectors.InstanceOf,7,13,42,30.95238113,1,14.28571415,28.50990486,60.3463974,14.5,0.690476179,0,0,0.226879574,0,0,7,7,0
org.apache.tools.ant.types.resources.selectors.Majority,3,2,6,33.33333206,1,33.33333206,4.091300488,76,2,0.666666687,0,0,0.178721174,0,0,3,3,0
org.apache.tools.ant.types.resources.selectors.Name,3,2,6,33.33333206,1,33.33333206,4.263566017,77.34375,2,0.666666687,0,0,0.165614376,0,0,3,3,0
org.apache.tools.ant.types.resources.selectors.None,3,2,6,33.33333206,1,33.33333206,4.091300488,76,2,0.666666687,0,0,0.178721174,0,0,3,3,0
org.apache.tools.ant.types.resources.selectors.Not,5,7,20,35,1,20,5.124892235,59.79899597,6.5,0.649999976,0,0,0.153776572,0,3,2,5,0
org.apache.tools.ant.types.resources.selectors.Or,4,4,12,33.33333206,1,25,4.478897572,66.66666412,4,0.666666687,1,8.333333015,0.178665265,5.43E-05,1,3,4,0
org.apache.tools.ant.types.resources.selectors.ResourceSelector,26,54,650,8.307692528,1,3.846153736,7.364341259,45.23809433,298,0.916923106,2.700000048,0.41538462,0.153429603,1.43E-06,25,1,26,0
org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,9,9,72,12.5,1,11.11111069,27.60551262,63.71769333,31.5,0.875,14,19.44444466,0.215873016,0.000285979,5,4,9,0
org.apache.tools.ant.types.resources.selectors.Size,3,1,6,16.66666603,2,66.66666412,4.349698544,80.80000305,2.5,0.833333313,0,0,0.154508382,0,0,3,3,0
org.apache.tools.ant.types.resources.selectors.Type,6,5,30,16.66666603,2,33.33333206,25.02153397,84.20289612,12.5,0.833333313,4,13.33333302,0.159624413,0.000171245,2,4,6,0
org.apache.tools.ant.types.selectors.AbstractSelectorContainer,25,45,600,7.5,1,4,18.34625244,61.29496384,277.5,0.925000012,42,7,0.261102603,6.52E-05,2,23,25,1
org.apache.tools.ant.types.selectors.AndSelector,7,11,42,26.19047546,1,14.28571415,3.83290267,39.55555725,15.5,0.738095224,5,11.90476227,0.207190737,3.34E-05,6,2,8,0
org.apache.tools.ant.types.selectors.BaseExtendSelector,12,13,132,9.848484993,2,16.66666603,24.67700195,83.89458466,59.5,0.901515126,20,15.15151501,0.160301744,0.000147928,8,4,12,0
org.apache.tools.ant.types.selectors.BaseSelector,10,16,90,17.77777863,1,10,24.2463398,80.31383514,37,0.822222233,10.19999981,11.33333302,0.180947312,0.000171243,7,3,10,0
org.apache.tools.ant.types.selectors.BaseSelectorContainer,23,50,506,9.881422997,1,4.347826004,28.03617477,55.40425491,228,0.901185751,120,23.71541595,0.260936301,0.000332251,5,23,28,1
org.apache.tools.ant.types.selectors.ContainsRegexpSelector,15,29,210,13.80952358,1,6.666666508,29.4142971,51.04633713,90.5,0.86190474,35.75,17.02380943,0.222804718,0.000578601,6,9,15,0
org.apache.tools.ant.types.selectors.ContainsSelector,15,34,210,16.19047546,1,6.666666508,29.84496117,47.04684448,88,0.838095248,32.58333206,15.51587296,0.22972973,3.59E-05,6,9,15,0
org.apache.tools.ant.types.selectors.DateSelector,12,16,132,12.12121201,2,16.66666603,20.15503883,60.38709641,58,0.878787875,27,20.45454597,0.228802153,0.000209889,6,6,12,0
org.apache.tools.ant.types.selectors.DependSelector,10,8,90,8.888889313,3,30,5.469422817,44.40559387,41,0.911111116,24,26.66666603,0.197559558,0.000382796,6,4,10,0
org.apache.tools.ant.types.selectors.DepthSelector,9,10,72,13.88888931,1,11.11111069,24.76313591,74.38551331,31,0.861111104,15,20.83333397,0.143763214,2.58E-05,6,3,9,0
org.apache.tools.ant.types.selectors.DifferentSelector,8,9,56,16.0714283,1,12.5,25.23686409,68.69870758,23.5,0.839285731,13,23.2142849,0.198019802,8.44E-05,5,3,8,0
org.apache.tools.ant.types.selectors.ExtendFileSelector,4,1,12,8.333333015,3,75,1.722652912,74.07407379,5.5,0.916666687,3,25,0.123591421,1.54E-05,2,2,4,0
org.apache.tools.ant.types.selectors.ExtendSelector,15,38,210,18.09523773,2,13.33333302,28.42377281,46.84173203,86,0.81904763,27.91666603,13.29365063,0.22972973,0.000287954,6,9,15,0
org.apache.tools.ant.types.selectors.FileSelector,23,80,506,15.81027699,2,8.695652008,25.15073204,61.79894257,213,0.841897249,6.833333492,1.350461125,0.13986014,0.00012742,22,1,23,0
org.apache.tools.ant.types.selectors.FilenameSelector,10,12,90,13.33333302,3,30,18.26012039,67.30158997,39,0.866666675,18,20,0.217809097,2.69E-05,6,4,10,0
org.apache.tools.ant.types.selectors.MajoritySelector,7,11,42,26.19047546,1,14.28571415,3.83290267,39.55555725,15.5,0.738095224,5,11.90476227,0.207190737,3.34E-05,6,2,8,0
org.apache.tools.ant.types.selectors.MappingSelector,9,13,72,18.05555534,1,11.11111069,28.16537476,56.33074951,29.5,0.819444418,8.5,11.80555534,0.231135282,4.91E-05,2,7,9,0
org.apache.tools.ant.types.selectors.NoneSelector,9,19,72,26.38888931,1,11.11111069,3.919035196,37.1428566,26.5,0.736111104,10,13.88888931,0.207190737,0.00010067,8,2,10,0
org.apache.tools.ant.types.selectors.NotSelector,8,19,56,33.92856979,1,12.5,3.83290267,38.03418732,18.5,0.660714269,0,0,0.172151899,0,6,2,8,0
org.apache.tools.ant.types.selectors.OrSelector,7,11,42,26.19047546,1,14.28571415,3.83290267,39.55555725,15.5,0.738095224,5,11.90476227,0.207190737,3.34E-05,6,2,8,0
org.apache.tools.ant.types.selectors.PresentSelector,13,22,156,14.10256386,2,15.38461494,28.20844078,54.58333206,67,0.858974338,29.33333397,18.80341911,0.22121015,0.000710392,6,7,13,0
org.apache.tools.ant.types.selectors.SelectSelector,9,22,72,30.55555534,1,11.11111069,27.56244659,56.14035034,25,0.694444418,6,8.333333015,0.239268121,3.35E-05,6,4,10,0
org.apache.tools.ant.types.selectors.SelectorContainer,24,101,552,18.29710197,1,4.166666508,18.21705437,56.85483932,225.5,0.817028999,0,0,0.259541985,0,4,20,24,0
